timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open,Anomaly
2019-11-01,3913050.015,13691500000000.0,117328.8762,316185.7379323906,152930,760686,779510,368110.9054,130,9261.104352,26583653947.0,165804000000.0,9193.991989,0
2019-11-02,3108095.44,13691500000000.0,117572.5389,284443.05595485365,154446,607057,706008,256213.4432,134,9324.717763,24324691031.0,166928000000.0,9259.783003,0
2019-11-03,3086866.681,13691500000000.0,118199.1225,294365.71560340613,158474,618920,712450,242810.7623,138,9235.354879,21242676385.0,168090000000.0,9324.786832,0
2019-11-04,3622222.174,13691500000000.0,118521.7036,310979.60852666356,150590,706857,769612,444834.4345,132,9412.611871,21132220847.0,166495000000.0,9235.607065,0
2019-11-05,3574805.972,13691500000000.0,119985.105,332837.8522797165,167214,768881,817024,409821.2958,144,9342.527179,26170255634.0,169706000000.0,9413.004943,0
2019-11-06,3940597.333,13691500000000.0,119093.2499,314698.39899776207,155310,801513,780708,359948.1632,132,9360.879912,26198609048.0,168460000000.0,9340.86428,0
2019-11-07,3698935.941,13669900000000.0,119499.8079,324489.01322974026,165397,749279,787235,371140.0105,135,9267.561143,23133895765.0,168806000000.0,9352.393467,0
2019-11-08,3648282.984,12720000000000.0,117997.8469,311441.8906683994,161270,691602,773847,376364.9501,128,8804.880719,22700383839.0,167139000000.0,9265.368337,1
2019-11-09,3351169.549,12720000000000.0,111567.6623,306162.5185096041,164230,729903,754789,258558.2122,144,8813.582487,24333037836.0,158809000000.0,8809.469198,0
2019-11-10,2678799.548,12720000000000.0,111420.4771,299712.0237146182,175165,640129,719723,210317.5983,166,9055.526057,17578630606.0,158981000000.0,8812.489533,0
2019-11-11,3200123.642,12720000000000.0,114521.8757,326707.19694094633,173044,693219,794126,266666.6205,151,8757.788542,20587919881.0,163364000000.0,9056.917701,0
2019-11-12,3264046.007,12720000000000.0,110977.022,301381.0109065827,157765,639799,746671,250158.0996,135,8815.662539,20265510765.0,158010000000.0,8759.751901,0
2019-11-13,3692811.452,12720000000000.0,112069.1177,318944.76243350207,151205,728934,781041,301522.1815,135,8808.262582,20309769107.0,159069000000.0,8812.033629,0
2019-11-14,3059213.994,12720000000000.0,111173.0549,350022.8687029093,192499,752705,835306,259972.9189,169,8708.095095,17545755405.0,158950000000.0,8811.936332,0
2019-11-15,3679312.778,12720000000000.0,109773.2941,325145.4705639351,166397,828904,822083,256519.0289,158,8491.992012,19084739975.0,157161000000.0,8705.708101,0
2019-11-16,3939825.486,12720000000000.0,107294.9141,283467.1104512867,148198,877757,710523,194440.3414,148,8550.760557,21796856471.0,153277000000.0,8491.166317,0
2019-11-17,3665647.364,12720000000000.0,107415.3392,264368.65311486874,149582,875042,648026,179193.3952,154,8577.975782,16495389808.0,154354000000.0,8549.470909,0
2019-11-18,3245962.75,12720000000000.0,108047.4472,304671.7706037551,154353,657198,741645,236767.5858,140,8309.285983,18668638897.0,154862000000.0,8573.980092,0
2019-11-19,3636241.231,12720000000000.0,104307.8917,327630.09694595874,156508,799569,798793,281525.9867,147,8206.145918,21579470673.0,150026000000.0,8305.134291,0
2019-11-20,3261780.0,12720000000000.0,103193.3191,321086.5583441009,166125,649837,783440,222470.7565,142,8027.268243,21083613816.0,148178000000.0,8203.61318,0
2019-11-21,3753342.401,12795800000000.0,103358.5398,323953.3131482325,168224,756370,896195,298357.2808,137,7642.749945,20764300437.0,144963000000.0,8023.644687,0
2019-11-22,3974788.674,12973200000000.0,98009.5625,310540.71551184164,159219,748634,882005,306364.0317,132,7296.577568,22514243371.0,138032000000.0,7643.569425,0
2019-11-23,2573194.457,12973200000000.0,92103.70493,306423.98845406575,180571,664551,780028,157205.7918,173,7397.796815,34242315785.0,131792000000.0,7296.164425,0
2019-11-24,2731140.55,12973200000000.0,92320.53143,267369.51690953004,155735,507080,656643,124372.3452,131,7047.916882,21008924418.0,133636000000.0,7398.633906,0
2019-11-25,3322426.416,12973200000000.0,88474.52156,279467.06237965514,146122,598642,704345,223206.0457,125,7146.133902,30433517289.0,127327000000.0,7039.977035,0
2019-11-26,3993927.508,12973200000000.0,91459.91835,321309.7333317632,148839,703138,782507,284280.6921,122,7218.371334,42685231262.0,129113000000.0,7145.159086,0
2019-11-27,3641639.748,12973200000000.0,91214.86331,317595.4964110591,161939,769239,784969,242361.9686,139,7531.663645,21129505542.0,130429000000.0,7220.88065,0
2019-11-28,2729218.939,12973200000000.0,95143.88765,309621.5492045653,159195,650538,756609,196681.9713,163,7463.106128,23991412764.0,136103000000.0,7536.820104,0
2019-11-29,3302945.676,12973200000000.0,94784.14275,311290.3390754681,156636,660287,767293,243323.2398,136,7761.243602,19050116751.0,134879000000.0,7466.72729,0
2019-11-30,3354042.135,12973200000000.0,98356.2128,277460.306611056,145874,616616,694430,210620.0601,126,7569.630122,19709695456.0,140280000000.0,7764.057262,0
2019-12-01,2717698.64,12973200000000.0,95236.16362,274621.662520269,154804,541636,666358,164841.979,139,7424.292265,17158194786.0,136829000000.0,7571.616194,0
2019-12-02,3182120.352,12973200000000.0,93897.73734,314729.50595341425,163723,678370,768953,193210.2675,145,7321.988112,18720708479.0,134215000000.0,7424.036197,0
2019-12-03,3007252.696,12973200000000.0,92678.69818,336511.9349833491,172915,693143,802092,186490.8242,158,7320.145468,17082040706.0,132379000000.0,7323.975403,0
2019-12-04,2949148.24,12973200000000.0,92367.71131,337284.57228015736,173209,711570,819126,215277.3679,167,7252.034586,14797485769.0,132360000000.0,7320.125066,0
2019-12-05,3174551.062,12956000000000.0,91384.61196,311468.85336111486,158130,675944,752350,167763.1603,145,7448.307521,21664240918.0,131143000000.0,7253.241893,0
2019-12-06,3280449.621,12876800000000.0,93467.69386,315384.03679070214,166487,711907,767182,184631.5951,145,7546.996698,18816085231.0,134706000000.0,7450.561657,0
2019-12-07,2646415.568,12876800000000.0,95134.55156,285283.8484561166,163542,609934,693515,136155.6135,155,7556.238034,18104466307.0,136505000000.0,7547.265443,0
2019-12-08,2579300.007,12876800000000.0,94417.19785,278854.4191014556,165107,558444,671510,108698.0744,148,7564.345403,15453520564.0,136687000000.0,7551.339005,0
2019-12-09,3340328.074,12876800000000.0,94956.58182,313628.63240441715,160342,743392,773747,163829.2027,148,7400.899356,15409908086.0,136847000000.0,7561.795171,0
2019-12-10,3353104.081,12876800000000.0,93001.81339,320072.52130109427,166892,756047,772154,170634.5661,148,7278.119783,17872021272.0,133904000000.0,7397.134228,1
2019-12-11,3618709.038,12876800000000.0,91675.32268,291249.1560896987,148329,748452,716954,177797.0322,132,7217.427115,18249031195.0,131696000000.0,7277.197699,0
2019-12-12,3403708.872,12876800000000.0,91188.81332,311794.6377999408,166056,664718,752498,162401.5445,133,7243.134363,16350490689.0,130610000000.0,7216.738862,0
2019-12-13,3052452.73,12876800000000.0,91161.56111,322886.6612695961,176255,685567,786008,161964.9562,152,7269.684559,18927080224.0,131087000000.0,7244.662237,0
2019-12-14,2808329.762,12876800000000.0,91235.02302,293494.86385265534,171792,622648,711259,111233.6878,151,7124.67397,17125736940.0,131581000000.0,7268.902712,0
2019-12-15,3239706.185,12876800000000.0,89238.54272,263441.3809725813,153788,626716,630084,144077.9706,124,7152.301844,17137029730.0,128970000000.0,7124.239525,0
2019-12-16,3190794.917,12876800000000.0,89864.53961,327083.287348962,173332,761622,788207,157555.9283,157,6932.48039,16881129804.0,129481000000.0,7153.663228,0
2019-12-17,3864363.475,12876800000000.0,87360.95058,319255.3342347412,169247,876605,779672,158177.5747,141,6640.515246,20213265950.0,125516000000.0,6931.315218,0
2019-12-18,3671742.97,12876800000000.0,84198.71986,314249.8553478162,160917,720059,773238,182135.1896,134,7276.80277,22363804217.0,120234000000.0,6647.698469,0
2019-12-19,3126859.064,12892800000000.0,92224.47691,319558.31452962506,169631,726544,770849,208806.2657,157,7202.844364,31836522778.0,131755000000.0,7277.590992,0
2019-12-20,3001065.006,12948600000000.0,90624.38567,332656.46944103955,184870,672093,806390,182326.282,156,7218.816387,25904604416.0,130446000000.0,7208.636959,0
2019-12-21,2336598.102,12948600000000.0,90496.09952,311118.6949563315,186507,587307,747465,119345.6109,176,7191.158469,22633815180.0,130753000000.0,7220.593553,0
2019-12-22,2293862.686,12948600000000.0,89776.74446,281068.29898704943,172926,558868,673320,91406.6527,169,7511.589042,19312552168.0,130268000000.0,7191.188703,0
2019-12-23,3273442.035,12948600000000.0,94590.68663,304844.50171366014,161296,676520,741746,141310.3808,143,7355.628267,23134537956.0,136088000000.0,7508.902556,0
2019-12-24,3489889.968,12948600000000.0,92479.07088,290434.9027892529,152609,627271,707842,128821.5398,125,7322.532459,27831788041.0,133276000000.0,7354.392838,0
2019-12-25,2765301.703,12948600000000.0,91606.48614,244666.83335178363,137663,515922,607474,95454.4324,128,7275.155728,22991622105.0,132688000000.0,7325.755891,0
2019-12-26,2647353.862,12948600000000.0,90926.49551,296062.0074342669,166768,638458,724406,136333.7146,167,7238.967025,21559505149.0,131841000000.0,7274.799428,0
2019-12-27,3145307.434,12948600000000.0,90796.41115,322204.1674591634,178109,666166,793825,123165.0558,145,7290.088518,22787010034.0,131200000000.0,7238.14118,0
2019-12-28,2765264.409,12948600000000.0,91344.6455,298286.8069680327,169887,596909,733054,100130.9387,149,7317.990034,22777360996.0,132140000000.0,7289.03113,0
2019-12-29,2446156.168,12948600000000.0,91896.19546,279924.5914196929,162884,549699,679590,92099.9618,155,7422.652589,21365673026.0,132659000000.0,7317.647588,0
2019-12-30,2928848.398,12948600000000.0,92463.37683,324496.98827083525,180333,719451,802822,116739.6734,166,7292.995078,22445257702.0,134571000000.0,7420.272788,0
2019-12-31,3043722.945,12948600000000.0,91275.9909,293445.02738087275,158031,655742,731740,107498.0531,145,7193.598978,22874131672.0,132235000000.0,7294.438896,0
2020-01-01,1968795.782,13031700000000.0,90351.68907,251731.6952965717,156365,490649,622911,71742.8381,174,7200.174393,21167946112.0,130446000000.0,7194.891971,0
2020-01-02,3100995.277,13798800000000.0,90633.28347,295566.28407742234,158875,649955,747450,99145.0484,141,6985.470001,18565664997.0,130581000000.0,7202.551122,0
2020-01-03,2798330.053,13798800000000.0,87723.4877,316516.1064155713,182757,697886,782635,114136.0772,169,7344.884183,20802083465.0,126699000000.0,6984.428612,0
2020-01-04,2412348.077,13798800000000.0,92029.04227,287228.37459523306,173941,587305,717186,90117.7867,168,7410.656566,28111481032.0,133233000000.0,7345.375275,1
2020-01-05,2456492.534,13798800000000.0,92681.33181,287778.10002102127,171948,574004,729145,87625.8484,163,7411.317327,18444271275.0,134442000000.0,7410.451694,0
2020-01-06,3537143.141,13798800000000.0,92990.36002,299144.08111728256,155048,710078,765186,150623.849,135,7769.219039,19725074095.0,134470000000.0,7410.452168,0
2020-01-07,2973385.46,13798800000000.0,97806.87238,344078.93891743105,183223,763221,873647,197713.172,176,8163.692239,23276261598.0,140976000000.0,7768.681891,0
2020-01-08,3346750.373,13798800000000.0,105304.9931,318018.2775620969,163175,693172,772579,255296.6941,142,8079.862777,28767291327.0,148152000000.0,8161.935477,0
2020-01-09,3275850.414,13798800000000.0,101867.2417,322056.82546623424,170918,760148,775564,239070.358,157,7879.071524,31672559265.0,146645000000.0,8082.296074,0
2020-01-10,3461951.685,13798800000000.0,99621.91831,330732.59420366574,179418,739843,825973,255076.1768,149,8166.55414,24045990466.0,143017000000.0,7878.307538,0
2020-01-11,2633280.982,13798800000000.0,103178.9894,309070.3814847953,182187,613635,750456,150386.6322,163,8037.537389,28714583844.0,148250000000.0,8162.191138,0
2020-01-12,2561983.927,13798800000000.0,100429.0333,283136.5135114055,167136,560157,674674,115859.9173,151,8192.494005,25521165085.0,145924000000.0,8033.261846,0
2020-01-13,3071363.881,13798800000000.0,103006.2014,291596.8205431453,154377,650516,706550,143869.3381,143,8144.194517,22903438381.0,148753000000.0,8189.772064,0
2020-01-14,3874018.386,13819000000000.0,102821.817,346951.58474662673,174211,839573,833338,212616.0827,145,8827.764426,22482910688.0,147891000000.0,8140.933096,0
2020-01-15,3340605.768,14776400000000.0,111851.2582,332656.34662957507,174960,736500,812449,276010.1804,151,8807.010275,44841784107.0,160319000000.0,8825.343685,0
2020-01-16,3032986.61,14776400000000.0,111583.8849,325945.34711049247,181723,707859,790946,210399.0821,159,8723.785766,40102834650.0,159959000000.0,8812.481491,0
2020-01-17,3009217.057,14776400000000.0,110291.187,323991.15102447406,176857,702611,781440,211758.0785,159,8929.037678,31313981931.0,158465000000.0,8725.209964,0
2020-01-18,2987993.455,14776400000000.0,112245.4286,287235.8341577128,161942,566345,698358,157828.7997,132,8942.808903,36372139320.0,162211000000.0,8927.21226,0
2020-01-19,2699186.813,14776400000000.0,112317.0584,283961.6700832559,165878,592251,680614,147120.5582,150,8706.24513,32337772627.0,162476000000.0,8941.445745,0
2020-01-20,3087665.388,14776400000000.0,109772.6327,313659.5531617195,175333,686955,755201,154376.9869,152,8657.642939,34217320471.0,158194000000.0,8704.631814,0
2020-01-21,3076131.771,14776400000000.0,108936.4906,315209.97669466154,171548,698167,757545,176923.6664,153,8745.894788,26422375678.0,157328000000.0,8658.991183,0
2020-01-22,3305148.667,14776400000000.0,110169.358,328587.7347799733,181658,763521,782938,188972.5881,156,8680.876042,24097418512.0,158948000000.0,8744.210751,0
2020-01-23,3182483.912,14776400000000.0,109464.5443,329917.92286785773,189026,752837,782391,182299.6067,159,8406.516068,22600204051.0,157783000000.0,8680.65056,0
2020-01-24,3223394.375,14776400000000.0,105667.541,313887.37940067577,180704,730908,749859,134963.0643,152,8445.434282,25770680779.0,152813000000.0,8405.567733,0
2020-01-25,2627737.713,14776400000000.0,105987.0327,285584.04694075853,175542,651442,680488,96069.1282,164,8367.847773,24397913026.0,153537000000.0,8440.119587,0
2020-01-26,2530370.986,14776400000000.0,104783.2708,261247.19326193017,160671,533555,620441,88108.6452,143,8596.829833,19647331549.0,152143000000.0,8364.41007,0
2020-01-27,3255720.488,14776400000000.0,109258.4671,279239.0808653246,151717,627027,676973,170856.7098,129,8909.819178,22177678796.0,156322000000.0,8597.308779,0
2020-01-28,3769070.817,15203800000000.0,112686.8384,340052.5249984126,177365,794936,802609,204580.5532,142,9358.590317,28647338393.0,162028000000.0,8912.52434,0
2020-01-29,3125425.513,15466100000000.0,117902.0308,340562.69209955,187483,726078,803308,190705.8197,160,9316.629504,34398744403.0,170206000000.0,9357.470379,0
2020-01-30,3122320.019,15466100000000.0,117172.3359,332559.00336161954,181480,719651,797173,182318.8025,156,9508.993595,30682598115.0,169461000000.0,9316.016978,0
2020-01-31,3420745.146,15466100000000.0,119948.6325,334435.1176504887,185255,726632,804552,213535.5387,144,9350.529365,32378792851.0,172979000000.0,9508.313142,0
2020-02-01,2915039.861,15466100000000.0,117715.6263,303722.6539161923,178603,660859,731731,163117.8387,151,9392.875368,29432489719.0,170113000000.0,9346.357628,0
2020-02-02,3065521.238,15466100000000.0,118081.7354,290878.5800840179,171057,675249,696213,158603.5433,143,9344.365293,25922656496.0,170901000000.0,9389.820591,0
2020-02-03,3564797.182,15466100000000.0,117881.0487,331012.9231036162,181127,820685,791719,200731.3667,148,9293.521089,30835736946.0,170035000000.0,9344.683679,0
2020-02-04,3592074.318,15466100000000.0,117984.6335,309188.207421799,164957,712725,746430,220952.0482,132,9180.962967,30934096509.0,169127000000.0,9292.8419,0
2020-02-05,3379863.572,15466100000000.0,116253.449,368603.6744130547,200778,793156,868258,233621.5932,159,9613.424289,29893183716.0,167094000000.0,9183.415777,0
2020-02-06,3578067.4,15466100000000.0,121749.504,315369.1959761044,170037,710611,763688,259840.9763,135,9729.802231,35222060874.0,174983000000.0,9617.821045,0
2020-02-07,3994125.216,15466100000000.0,124017.5465,334938.1155970003,180419,850672,807568,307127.5928,139,9795.943773,37628823716.0,177118000000.0,9726.003157,0
2020-02-08,3517406.446,15466100000000.0,124083.6599,318365.47778567206,185827,724138,767176,209235.4518,139,9865.119469,34522718159.0,178339000000.0,9793.07042,0
2020-02-09,2964925.444,15466100000000.0,124899.347,317070.2016607595,190733,665669,748986,196026.5733,153,10116.67376,35172043762.0,179616000000.0,9863.894881,0
2020-02-10,3680674.762,15466100000000.0,129259.7225,298104.3987438587,165039,662070,724763,280139.0416,122,9856.611494,35807884663.0,184215000000.0,10115.55969,0
2020-02-11,3915218.047,15521100000000.0,125858.7446,365582.68807973195,188369,872573,868810,343654.4048,148,10208.23626,39386548075.0,179495000000.0,9855.891709,0
2020-02-12,3558965.296,15546700000000.0,130552.807,344615.5220737025,184462,744998,828483,382538.4293,142,10326.05452,37648059389.0,185917000000.0,10202.38765,0
2020-02-13,3824700.518,15546700000000.0,131710.2251,340081.94665467803,179166,810672,818719,366454.7817,141,10214.37946,43444303830.0,188081000000.0,10323.96049,0
2020-02-14,3338436.837,15546700000000.0,130201.6314,326077.91905480926,189556,661788,790869,328844.3468,135,10312.11609,49356071373.0,186065000000.0,10211.55039,0
2020-02-15,3411576.761,15546700000000.0,131497.2057,322721.20001621504,181251,713681,784641,295567.0764,142,9889.424628,43338264162.0,187863000000.0,10313.85684,0
2020-02-16,2884768.528,15546700000000.0,124993.7234,292237.54603517515,178760,598077,705641,213386.2294,142,9934.43339,43865054831.0,180180000000.0,9889.179705,0
2020-02-17,3190043.994,15546700000000.0,125898.1162,341490.00435430894,192437,731540,823048,251551.9893,157,9690.142618,43374780305.0,181018000000.0,9936.56026,0
2020-02-18,3430367.827,15546700000000.0,123494.0891,331060.0552648471,177883,759205,802582,292944.5008,150,10141.99637,45998298413.0,176585000000.0,9691.230945,1
2020-02-19,3624911.603,15546700000000.0,129205.1005,334805.0443694868,181194,755706,812922,319167.1106,141,9633.386885,47271023953.0,184839000000.0,10143.79836,0
2020-02-20,3801015.238,15546700000000.0,122443.7441,316625.99064614275,172182,719856,775182,267560.1158,126,9608.475903,46992019710.0,175586000000.0,9629.32531,0
2020-02-21,3317137.364,15546700000000.0,121571.0817,338483.63902211504,192633,745379,819762,226219.5078,154,9686.441198,44925260237.0,175147000000.0,9611.78202,0
2020-02-22,2950434.865,15546700000000.0,121935.1754,304595.5854006211,180117,604478,755880,176997.6171,148,9663.181829,40930547513.0,176587000000.0,9687.70676,0
2020-02-23,2827640.141,15546700000000.0,121830.2107,285577.19650256354,171518,586545,686131,160489.8461,142,9924.515228,35838025154.0,176181000000.0,9663.318642,0
2020-02-24,3541368.163,15546700000000.0,126067.4192,328889.4325817267,175405,741788,798425,228231.677,141,9650.174807,41185185761.0,180963000000.0,9921.583461,0
2020-02-25,3302504.563,15509400000000.0,122554.2984,334592.31959502096,183571,689031,812970,237408.6401,144,9341.705169,45080496648.0,175978000000.0,9651.312799,0
2020-02-26,3599730.64,15486900000000.0,118891.9839,329967.6253803107,177325,717214,806240,273952.873,136,8820.5222,42515259129.0,170370000000.0,9338.29028,0
2020-02-27,3407315.082,15486900000000.0,109761.6266,338781.06416488695,182296,734912,816984,233307.6807,147,8784.493849,50420050762.0,160879000000.0,8825.093518,0
2020-02-28,3325835.127,15486900000000.0,111521.3461,368595.59070521704,208937,771244,892655,231406.0926,158,8672.45535,45470195695.0,160238000000.0,8788.728547,1
2020-02-29,3056126.54,15486900000000.0,109977.6432,307527.89289888163,177877,615625,746477,161086.188,139,8599.50862,44605450443.0,158212000000.0,8671.212542,0
2020-03-01,2576311.305,15486900000000.0,107547.3008,309850.35366789304,188380,670728,754958,123489.1995,177,8562.45405,35792392544.0,156896000000.0,8599.758344,0
2020-03-02,3446384.906,15486900000000.0,108257.4853,342820.7638805697,185861,764137,837598,196248.5797,149,8869.670311,35349164300.0,156239000000.0,8563.264259,0
2020-03-03,3505644.242,15486900000000.0,112762.2019,342323.4779079131,185200,811517,831653,220121.625,153,8787.786456,42857674409.0,161861000000.0,8865.387965,0
2020-03-04,3992657.533,15486900000000.0,110681.3742,358752.74637032405,193267,1014198,865675,212319.9082,167,8755.245895,42386715821.0,160384000000.0,8788.542186,1
2020-03-05,3110585.485,15486900000000.0,110778.2896,349530.3311445719,187403,745092,839883,213435.0227,163,9078.762792,34746706368.0,159808000000.0,8760.28504,0
2020-03-06,3356208.174,15486900000000.0,114653.1371,338399.0863326236,181809,769682,818577,240968.9192,155,9122.545573,39698054597.0,165732000000.0,9078.308529,1
2020-03-07,2811608.006,15486900000000.0,115276.8797,313310.84780741786,183129,644476,762580,169365.265,157,8909.953652,40826885651.0,166548000000.0,9121.600536,0
2020-03-08,2682569.013,15486900000000.0,112187.0134,302694.7906090113,183497,614885,735557,143702.7645,158,8108.116291,36216930370.0,162685000000.0,8908.206015,0
2020-03-09,3526647.54,16076800000000.0,102966.6723,348211.1927167082,196967,778990,843929,208131.9683,150,7923.644703,39973102121.0,148060000000.0,8111.146392,0
2020-03-10,3856111.03,16552900000000.0,101115.1538,329697.60873731103,181380,796263,812581,222259.1858,132,7909.729393,46936995808.0,144706000000.0,7922.147042,0
2020-03-11,3651871.261,16552900000000.0,100798.283,287491.3449593454,158700,645100,713124,233734.8318,119,7911.430129,42213940994.0,144466000000.0,7910.089807,0
2020-03-12,3860738.358,16552900000000.0,102303.478,349978.5990607768,182674,863084,892697,469531.1722,151,4970.787901,38682762605.0,144508000000.0,7913.616388,0
2020-03-13,3994134.88,16552900000000.0,67756.35,276797.4519899256,137736,709300,774181,433621.5111,125,5563.706892,53980357243.0,90804613601.0,5017.830839,0
2020-03-14,3984887.008,16552900000000.0,70524.97314,279828.5420822593,136377,737878,738669,288732.499,128,5200.366264,74156772075.0,101645000000.0,5573.07765,0
2020-03-15,3395758.017,16552900000000.0,66564.7929,223229.53930639967,116090,601380,587789,229124.8826,119,5392.31488,36154506008.0,95014981944.0,5201.066687,0
2020-03-16,3759255.395,16552900000000.0,70266.82005,270398.44564654265,131432,645800,721812,332330.4223,119,5014.479977,33997889639.0,98530059890.0,5385.229522,0
2020-03-17,3961780.049,16552900000000.0,65453.26639,278326.3886939354,127186,688081,757300,313283.0083,123,5225.629193,45368026430.0,91633478850.0,5002.578138,0
2020-03-18,3586790.1,16552900000000.0,70535.19953,231254.32094921445,114274,516887,634803,316745.0588,100,5238.438577,38622642935.0,95499941183.0,5227.113689,0
2020-03-19,3994130.383,16552900000000.0,70534.89245,265689.75969836797,131740,619612,710885,367479.9451,107,6191.192952,37878801016.0,95740715529.0,5245.416603,0
2020-03-20,3994569.367,16552900000000.0,82381.92209,284595.85989498394,130647,612993,751844,497944.5817,109,6198.778205,51000731797.0,113162000000.0,6191.653721,0
2020-03-21,3471166.202,16552900000000.0,79448.8445,245895.79248644316,120451,622523,655917,290419.6645,124,6185.066515,54442976103.0,113309000000.0,6206.52165,0
2020-03-22,2624748.094,16552900000000.0,78435.5964,209154.57087631224,109605,477937,567314,204910.8106,127,5830.254798,42494390880.0,113068000000.0,6185.557903,0
2020-03-23,3658165.875,16552900000000.0,76943.38107,259815.8114904505,125262,585576,686463,305326.8533,112,6416.314758,40099664740.0,106591000000.0,5831.374735,0
2020-03-24,3675772.295,16552900000000.0,83056.04558,278131.5860408035,135777,716254,728379,289448.8957,132,6734.80378,46491916000.0,117315000000.0,6436.642451,0
2020-03-25,3524156.304,16552900000000.0,87448.44608,218175.66770843923,106027,456379,601900,305561.6535,92,6681.063127,48221910672.0,123149000000.0,6738.71664,0
2020-03-26,3395774.006,14143600000000.0,86069.2103,292826.2447627475,139655,855372,761162,368933.9346,160,6716.440549,44590107888.0,122174000000.0,6675.170655,0
2020-03-27,3300549.742,13912500000000.0,86384.35327,276545.16349103785,138617,818774,736099,281302.136,155,6469.798135,35319797642.0,122834000000.0,6719.388974,0
2020-03-28,2839271.852,13912500000000.0,81338.69375,240627.39263014562,125641,546847,657567,184385.4388,135,6242.193868,34585598367.0,118336000000.0,6467.254046,0
2020-03-29,2397028.325,13912500000000.0,79232.49291,232819.756754739,127361,515793,620218,132029.7327,151,5922.043123,34885225901.0,114184000000.0,6245.624627,0
2020-03-30,3243853.184,13912500000000.0,74997.7727,276827.7583645989,139510,718385,737202,155235.635,147,6429.841934,28373690931.0,108339000000.0,5925.538489,0
2020-03-31,3138750.088,13912500000000.0,81209.58338,290226.71953317215,144251,758506,764811,186082.6913,159,6438.644766,37101651525.0,117640000000.0,6430.606528,0
2020-04-01,3486664.49,13912500000000.0,81564.32011,281852.3825259376,136985,780739,743906,172097.2335,153,6606.776268,32786468812.0,117814000000.0,6437.319215,0
2020-04-02,3551610.373,13912500000000.0,84071.91437,299176.5255082598,143635,774936,786336,166068.5364,153,6793.624596,40346426266.0,120903000000.0,6606.776268,0
2020-04-03,3599843.159,13912500000000.0,85637.64015,278763.51645326853,134105,685353,742683,174208.7309,132,6733.387391,47660646124.0,124335000000.0,6797.396592,0
2020-04-04,3609562.471,13912500000000.0,84875.51304,253272.3968049851,127922,712923,672783,112237.2697,157,6867.527316,38976504903.0,123244000000.0,6738.38302,0
2020-04-05,2498484.12,13912500000000.0,86298.00933,240259.6749073306,124321,582403,630015,93649.002,175,6791.129441,33185988584.0,125713000000.0,6862.537826,0
2020-04-06,3596717.438,13912500000000.0,85897.38306,280471.1972022993,132870,686823,744980,142385.3504,128,7271.781153,29510409856.0,124329000000.0,6788.049803,0
2020-04-07,3466705.821,13912500000000.0,92320.53846,312769.1056081476,150541,908064,816705,184806.1522,168,7176.4145,46896904615.0,133140000000.0,7273.644211,0
2020-04-08,3529235.924,14397500000000.0,91093.77653,286561.9828031121,138087,722885,760738,163101.5702,144,7334.098453,44243482668.0,131409000000.0,7179.283418,0
2020-04-09,3489857.851,14715200000000.0,92578.47184,286705.3536344141,137267,719135,751236,170473.2727,154,7302.089511,37563249549.0,134310000000.0,7337.966183,0
2020-04-10,2797578.509,14715200000000.0,92062.75369,288585.17827089207,145116,662606,761692,151549.582,163,6865.493372,34815139178.0,133738000000.0,7303.815198,0
2020-04-11,2450926.189,14715200000000.0,86792.9405,247851.71480294358,127574,556045,664286,94833.6113,159,6859.082963,43622840992.0,125755000000.0,6867.440452,0
2020-04-12,2479708.02,14715200000000.0,86906.42203,228527.5349487562,117920,541299,609394,88842.7183,153,6971.091591,31222085946.0,125652000000.0,6858.068025,0
2020-04-13,2853574.854,14715200000000.0,87023.00873,288130.1321302486,144516,708948,762567,115661.617,171,6845.037697,35759567632.0,127717000000.0,6965.616638,1
2020-04-14,3079766.357,14715200000000.0,86636.43202,299391.98777282547,140552,754030,791998,154086.4858,168,6842.427861,38619308647.0,125422000000.0,6843.281777,0
2020-04-15,3449678.095,14715200000000.0,86503.32914,310252.36719699117,149189,850840,836112,181413.4688,169,6642.109893,34110434052.0,125389000000.0,6845.561717,0
2020-04-16,3454875.338,14715200000000.0,84100.80742,322903.06670983514,154491,776425,863656,189871.2624,154,7116.804218,32288311031.0,121732000000.0,6640.453889,0
2020-04-17,3911781.433,14715200000000.0,89668.93916,284222.0506373582,131373,768352,766092,180316.1336,127,7096.184659,46783242377.0,130445000000.0,7116.552609,0
2020-04-18,3394476.962,14715200000000.0,88786.25554,289133.989235881,142798,855992,790493,135505.5674,158,7257.664858,32513423567.0,130078000000.0,7092.291523,0
2020-04-19,2845353.888,14715200000000.0,91217.28259,251984.42076735382,129226,632311,686488,112694.2706,152,7189.424824,32447188386.0,133053000000.0,7260.922579,0
2020-04-20,3282521.248,14715200000000.0,90061.73287,310809.9916361443,150338,775821,848762,156630.3761,161,6881.958693,31311210215.0,131816000000.0,7186.873741,0
2020-04-21,3376466.913,15624800000000.0,86719.9309,310850.550770208,149246,724136,830155,160164.5259,149,6880.323474,37747113936.0,126192000000.0,6879.78435,0
2020-04-22,3226586.534,15958700000000.0,86839.05367,278759.57659417007,136742,603775,766848,173581.8128,131,7117.207479,32589741511.0,126175000000.0,6879.4403,1
