timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open
8/6/2018,3516611.702,5.94944E+12,88464.92307,218605.8617,80021,611642,579680,124276.4758,131,6951.8,3679110000,1.21526E+11,7062.94
8/7/2018,3474278.093,5.94944E+12,88278.63706,233045.0141,86528,684343,611182,130183.0213,151,6753.12,3925900000,1.19532E+11,6958.32
8/8/2018,2735651.427,5.94944E+12,88314.28951,235310.8682,89114,592947,640586,145073.8337,157,6305.8,4682800000,1.16128E+11,6746.85
8/9/2018,2746871.852,5.94944E+12,81510.23133,222327.1558,84190,553133,594337,133817.4703,149,6568.23,5064430000,1.08448E+11,6305.56
8/10/2018,2726382.733,5.94944E+12,80696.55131,226148.5301,87232,633341,653648,130578.8107,176,6184.71,4267040000,1.12974E+11,6571.42
8/11/2018,2101811.776,6.19784E+12,80652.05492,192439.2535,75745,483017,511482,98588.0454,170,6295.73,4528680000,1.06391E+11,6185.79
8/12/2018,2008559.413,6.38932E+12,77927.96502,165043.9187,63817,419850,458121,79122.2743,155,6322.69,4047850000,1.08314E+11,6283.65
8/13/2018,3113634.793,6.38932E+12,79715.40114,222228.4694,85193,611091,589272,125704.0614,150,6297.57,5665250000,1.0879E+11,6341.36
8/14/2018,3421699.471,6.38932E+12,80591.2118,247621.6193,96643,620594,655312,167954.8068,136,6199.71,4083980000,1.0837E+11,6287.66
8/15/2018,2640685.124,6.38932E+12,76557.68036,246066.1277,92754,579989,679088,134263.023,161,6308.52,5301700000,1.06696E+11,6221.42
8/16/2018,2558998.07,6.38932E+12,80618.80894,232348.9752,88337,554679,606135,153229.9836,158,6334.73,4895450000,1.08582E+11,6294.23
8/17/2018,2777801.164,6.38932E+12,80385.95518,233793.1094,92946,584141,644250,157958.7483,152,6580.63,4328420000,1.09045E+11,6340.91
8/18/2018,1992986.6,6.38932E+12,81478.07368,190935.5756,74863,435665,509834,106371.6786,160,6423.76,4992990000,1.13291E+11,6583.43
8/19/2018,2075067.579,6.38932E+12,81394.85383,167399.0722,67851,419427,491507,109961.4838,145,6506.07,3984520000,1.10603E+11,6422.57
8/20/2018,2703287.173,6.38932E+12,81256.16291,214982.2421,84014,574012,575014,186099.0255,150,6308.53,3311170000,1.12032E+11,6500.51
8/21/2018,2577555.561,6.38932E+12,81661.04107,217776.9839,85052,531582,567806,159568.7615,148,6488.76,3665100000,1.08642E+11,6301.07
8/22/2018,2563507.638,6.38932E+12,81013.09834,230333.098,91364,570350,611657,155435.5889,160,6376.71,3377180000,1.11758E+11,6486.25
8/23/2018,2516669,6.38932E+12,83133.49366,217351.4571,86372,512713,566851,127096.1879,149,6534.88,4668110000,1.09841E+11,6371.34
8/24/2018,2711446.623,6.50504E+12,81312.14287,219848.59,88087,555318,611834,123299.3425,146,6719.96,3426180000,1.12577E+11,6551.52
8/25/2018,2552511.089,6.72723E+12,82950.61597,196420.2885,79745,485523,523660,138052.7846,135,6763.19,4097820000,1.15778E+11,6719.95
8/26/2018,1922727.936,6.72723E+12,85075.03856,172765.9053,70722,482769,463319,186825.3532,173,6707.26,3312600000,1.16534E+11,6754.64
8/27/2018,2396289.238,6.72723E+12,84640.47842,223656.507,86663,629308,585010,218041.1729,185,6884.64,3295500000,1.15585E+11,6710.8
8/28/2018,3000513.248,6.72723E+12,85986.22723,238038.7812,92981,652158,616972,303835.8218,153,7096.28,4019000000,1.18658E+11,6891.08
8/29/2018,3053129.072,6.72723E+12,88581.03361,237508.1563,90411,593427,638060,165327.6385,139,7047.16,4659940000,1.22319E+11,7091.71
8/30/2018,2710542.396,6.72723E+12,89272.24634,231390.6217,88879,581001,589764,169995.7984,154,6978.23,4145880000,1.21485E+11,7043.76
8/31/2018,2710589.613,6.72723E+12,87805.48261,237076.4717,91722,582343,642507,175128.311,155,7037.58,4463250000,1.2031E+11,6973.97
9/1/2018,2597307.728,6.72723E+12,88175.69397,213330.939,82871,553167,565645,134155.0715,151,7193.25,4495650000,1.21347E+11,7044.81
9/2/2018,2185673.292,6.72723E+12,89582.85189,187144.9373,73520,431829,491490,115791.046,144,7272.72,4116050000,1.24045E+11,7189.58
9/3/2018,2849429.34,6.72723E+12,91546.57758,222896.5499,83864,580331,575316,144263.0142,144,7260.06,4329540000,1.25428E+11,7279.03
9/4/2018,3213656.071,6.72723E+12,92186.58823,232264.3836,89717,564787,596961,175103.8652,126,7361.66,4087760000,1.25223E+11,7263
9/5/2018,3284173.091,6.72723E+12,93321.53947,246477.0431,96980,611568,633097,233117.3485,132,6792.83,4273640000,1.26987E+11,7361.46
9/6/2018,2975010.567,6.72723E+12,90654.00255,252261.3705,97752,626446,645864,223200.7542,150,6529.17,5800460000,1.17186E+11,6755.14
9/7/2018,2998643.112,6.97118E+12,81648.89067,230788.7837,92839,641249,670653,179742.2481,152,6467.07,5523470000,1.1265E+11,6528.92
9/8/2018,2374154.88,7.0192E+12,81488.77312,204427.7041,83085,508525,531346,121466.2712,150,6225.98,4264680000,1.1159E+11,6460.17
9/9/2018,2083325.252,7.0192E+12,80408.8705,188911.5697,77451,478087,495661,117114.8169,163,6300.86,3835060000,1.07442E+11,6223.38
9/10/2018,3034177.356,7.0192E+12,79719.48733,222865.5563,87516,573137,575767,125902.3316,135,6329.7,3671890000,1.08747E+11,6301.57
9/11/2018,3216351.787,7.0192E+12,79784.61525,237586.7502,92927,649043,606164,146620.8607,141,6321.2,3714100000,1.09256E+11,6331.88
9/12/2018,2368635.054,7.0192E+12,79675.74219,233273.1524,92808,557640,592767,150715.5667,168,6351.8,3849910000,1.0912E+11,6317.01
9/13/2018,2746978.892,7.0192E+12,79366.34861,234209.3604,93651,570400,595901,127479.7942,148,6517.31,4064230000,1.09662E+11,6354.24
9/14/2018,3374861.682,7.0192E+12,81633.09416,223248.8432,91685,604095,601003,136813.9378,132,6512.71,4210910000,1.12531E+11,6515.41
9/15/2018,2606629.871,7.0192E+12,82037.95357,211070.649,87514,506570,546375,102123.1973,140,6543.2,4076220000,1.12462E+11,6509.4
9/16/2018,2103321.597,7.0192E+12,82151.98859,179483.7807,75090,402955,469929,85257.7766,139,6517.18,3216300000,1.13E+11,6536.68
9/17/2018,3017227.985,7.0192E+12,81997.4754,240150.9154,96326,563992,617343,113346.2327,135,6281.2,3273730000,1.12562E+11,6514.06
9/18/2018,3023248.261,7.0192E+12,80942.35723,244258.8343,98610,602653,616673,121816.1105,142,6371.3,3910780000,1.08497E+11,6280.91
9/19/2018,2656730.474,7.0192E+12,79475.99449,251037.1659,96086,578569,633932,107736.5134,156,6398.54,4180090000,1.10065E+11,6371.85
9/20/2018,2684474.903,7.03133E+12,80066.68334,253674.9104,100183,569235,642337,115874.5041,154,6519.67,4431340000,1.10548E+11,6398.85
9/21/2018,3331217.771,7.15263E+12,81365.77735,273051.5533,111189,664206,730831,164380.0936,144,6734.95,4348110000,1.12653E+11,6513.87
9/22/2018,2406826.684,7.15263E+12,84089.34239,225537.5546,91353,514975,579085,124304.5548,155,6721.98,6531940000,1.16385E+11,6735.05
9/23/2018,2160417.2,7.15263E+12,84559.40219,200318.4513,81877,442223,518190,97185.4813,150,6710.63,4509660000,1.16174E+11,6715.32
9/24/2018,2652199.034,7.15263E+12,84605.21854,237675.7061,94954,550345,601514,104094.9937,148,6595.41,4197500000,1.1599E+11,6704.77
9/25/2018,2517146.751,7.15263E+12,83848.49663,252114.7017,101013,591549,639097,134988.2083,169,6446.47,4177310000,1.14011E+11,6603.64
9/26/2018,2940592.324,7.15263E+12,81224.55755,243927.2741,97462,578656,614643,129330.4908,139,6495,4726180000,1.1145E+11,6452.79
9/27/2018,2866553.168,7.15263E+12,81957.98634,248685.5284,100943,578929,625787,153062.071,143,6676.75,4437300000,1.123E+11,6495.29
9/28/2018,2804767.682,7.15263E+12,82855.52091,254239.2547,101631,596247,676922,188846.0321,154,6644.13,4606810000,1.15455E+11,6678.75
9/29/2018,2290050.711,7.15263E+12,84290.83322,218338.4932,88219,476367,561839,127559.8687,152,6601.96,5014430000,1.14904E+11,6643.1
9/30/2018,2079248.583,7.15263E+12,82619.139,208222.8109,82962,465906,538286,101205.1705,163,6625.56,4363690000,1.14187E+11,6604.71
10/1/2018,2753715.259,7.15263E+12,83431.95352,242819.3497,96700,637160,622525,144069.2214,158,6589.62,4002280000,1.14609E+11,6619.85
10/2/2018,3376333.066,7.15263E+12,83742.99891,244771.5634,99128,650151,618726,169777.4724,137,6556.1,4000970000,1.14E+11,6593.24
10/3/2018,2757393.262,7.15263E+12,83065.08201,242302.7822,98873,545586,686052,140317.4525,145,6502.59,3979260000,1.13431E+11,6553.86
10/4/2018,2624657.393,7.36427E+12,81745.48844,243156.6889,96760,539512,643936,121142.3931,150,6576.69,3887310000,1.12517E+11,6497.91
10/5/2018,3099529.085,7.45497E+12,83241.0637,244718.4973,101884,569029,670210,140245.8536,130,6622.48,3838410000,1.13811E+11,6574.15
10/6/2018,3005026.504,7.45497E+12,83122.38257,214843.9052,86862,524409,567957,115594.6129,125,6588.31,3671500000,1.14615E+11,6622.45
10/7/2018,2584974.049,7.45497E+12,82958.23872,219730.7319,113471,539061,547834,86085.6274,142,6602.95,3259740000,1.14034E+11,6590.68
10/8/2018,3150988.711,7.45497E+12,82890.64404,248039.1404,97177,599288,617342,110280.8444,135,6652.23,3306630000,1.14299E+11,6600.19
10/9/2018,3201605.154,7.45497E+12,83600.47002,235871.3226,92918,565613,602574,110333.3696,130,6642.64,3979460000,1.15163E+11,6653.08
10/10/2018,2986197.313,7.45497E+12,83588.25597,244945.3659,96326,569818,628907,103644.874,144,6585.53,3580810000,1.15008E+11,6640.29
10/11/2018,3032856.654,7.45497E+12,82884.12132,262465.969,105088,649604,659391,120998.2797,159,6256.24,3787650000,1.14031E+11,6586.74
10/12/2018,3530225.477,7.45497E+12,79313.24136,243174.8494,99143,658534,645485,115746.0959,132,6274.58,5181640000,1.08342E+11,6239.25
10/13/2018,2745885.277,7.45497E+12,78968.6445,205099.2567,84193,525682,521956,83298.5314,141,6285.99,3783500000,1.0867E+11,6278.08
10/14/2018,3080079.219,7.45497E+12,79157.46772,191259.2563,79342,481329,488483,77957.897,114,6290.93,3064030000,1.08878E+11,6288.49
10/15/2018,3121256.327,7.45497E+12,80004.31891,266944.962,101713,688058,684495,146155.5408,162,6596.54,3085320000,1.08973E+11,6292.64
10/16/2018,3446842.904,7.45497E+12,82303.97095,257967.1998,100572,648199,648276,125765.4124,135,6596.11,7370770000,1.1428E+11,6601.41
10/17/2018,3475864.913,7.45497E+12,82717.63168,260361.3676,100882,660340,645752,123390.3617,138,6544.43,4074800000,1.14284E+11,6590.52
10/18/2018,3263840.377,7.42736E+12,82346.54308,253450.2904,99000,615519,633198,117736.8189,138,6476.71,4088420000,1.13399E+11,6542.33
10/19/2018,3345097.465,7.18285E+12,82177.12054,253824.7623,98605,657549,662230,114948.1267,142,6465.41,3924080000,1.12237E+11,6478.07
10/20/2018,2894257.42,7.18285E+12,81487.22367,227820.7882,89765,550012,571510,92642.5554,143,6489.19,3578870000,1.12053E+11,6460.92
10/21/2018,2786985.703,7.18285E+12,81716.20624,211505.5828,82175,501434,534903,80896.6059,138,6482.35,3379130000,1.12477E+11,6490.09
10/22/2018,3031648.729,7.18285E+12,82245.70388,255322.9887,98972,649809,643772,108938.0987,155,6487.16,3253610000,1.12369E+11,6486.05
10/23/2018,3063772.532,7.18285E+12,81710.90412,253462.2995,98790,646059,638116,107477.161,154,6475.74,3672860000,1.12465E+11,6472.36
10/24/2018,3757732,7.18285E+12,82016.17526,254091.655,97501,595685,632623,109841.9483,113,6495.84,3716150000,1.1228E+11,6478.89
10/25/2018,3392118.927,7.18285E+12,82273.50023,254600.0291,97831,653511,683469,114275.3381,137,6476.29,3424670000,1.12637E+11,6484.65
10/26/2018,3393111.287,7.18285E+12,81887.19297,253007.2458,102001,687643,661422,116196.7994,143,6474.75,3230550000,1.1231E+11,6468.44
10/27/2018,2996056.838,7.18285E+12,81587.85788,233761.0893,91085,549840,568487,84827.858,136,6480.38,3306050000,1.12294E+11,6480.84
10/28/2018,2802561.921,7.18285E+12,81717.92333,219861.2718,83528,512519,550424,106949.5309,140,6486.39,3393250000,1.12403E+11,6482.66
10/29/2018,3251083.021,7.18285E+12,81820.7012,269754.7503,101283,659346,673440,126958.405,146,6332.63,3445190000,1.12518E+11,6492.35
10/30/2018,3152403.24,7.18285E+12,80741.73945,283327.9397,106071,662778,695862,120079.9541,154,6334.27,4199910000,1.09863E+11,6337.04
10/31/2018,3060483.528,7.18285E+12,79638.98293,288283.0274,105474,669171,710083,105233.6681,163,6317.61,3781100000,1.09904E+11,6336.99
11/1/2018,3200777.584,7.18301E+12,79713.61455,281940.7594,107002,675106,695304,110339.3222,154,6377.78,4191240000,1.09627E+11,6318.14
11/2/2018,3622366.049,7.1844E+12,80197.68542,292704.2714,118082,718228,764402,116374.9725,143,6388.44,3789400000,1.10684E+11,6378.92
11/3/2018,2872916.323,7.1844E+12,80509.21108,249562.8916,96052,614687,619943,86954.2755,161,6361.26,4234870000,1.1088E+11,6387.24
11/4/2018,3385145.976,7.1844E+12,80303.61344,226249.7249,86795,600749,558465,81778.0575,123,6376.13,3658640000,1.10421E+11,6365.47
11/5/2018,3441106.715,7.1844E+12,80798.52995,296282.3128,113379,674697,728228,119560.4006,144,6419.66,4390020000,1.10689E+11,6363.62
11/6/2018,3541998.742,7.1844E+12,81346.79028,285451.5969,109794,615837,696620,123364.9381,128,6461.01,4174800000,1.11456E+11,6433.38
11/7/2018,3681009.608,7.1844E+12,81355.77974,293733.2737,113971,664652,712510,130735.5028,130,6530.14,4700040000,1.12096E+11,6468.5
11/8/2018,3777973.983,7.1844E+12,82819.20719,277595.5036,109540,649396,677452,137223.8487,121,6453.72,4941260000,1.13396E+11,6522.27
11/9/2018,3692339.772,7.1844E+12,82282.58101,283897.1594,116138,649423,728399,145584.1729,127,6385.62,4665260000,1.12078E+11,6442.6
11/10/2018,3126980.901,7.1844E+12,81138.03805,252499.1711,99363,552179,615575,106982.9472,131,6409.22,4346820000,1.10906E+11,6386.13
11/11/2018,2955136.404,7.1844E+12,80767.2119,246988.9916,93959,554960,603966,90660.0734,146,6411.27,3705320000,1.11326E+11,6413.63
11/12/2018,3557625.579,7.1844E+12,80864.17326,300006.3925,112667,668014,731442,122682.1835,140,6371.27,3939060000,1.11373E+11,6411.76
11/13/2018,3645330.817,7.1844E+12,81182.97357,279161.041,108938,598605,680077,115977.0924,120,6359.49,4295770000,1.1069E+11,6373.19
11/14/2018,3566735.622,7.1844E+12,81226.37552,292756.7244,119919,660767,731844,165273.9635,135,5738.35,4503800000,1.10494E+11,6351.24
11/15/2018,3921136.126,7.1844E+12,78903.16295,291526.9121,120824,677760,730484,238177.0856,127,5648.03,7398940000,99712077259,5736.15
11/16/2018,3739693.5,7.17597E+12,71805.09301,283124.387,119136,648272,729189,207265.8864,126,5575.55,7032140000,98151606541,5645.32
11/17/2018,3018252.586,6.6533E+12,71066.69057,262647.6342,100509,571968,641095,121084.9021,145,5554.33,5279320000,96900828780,5578.58
11/18/2018,3195992.041,6.6533E+12,70568.40835,239802.9091,88777,509701,589846,100649.2418,123,5623.54,4303150000,96542098114,5559.74
11/19/2018,3626340.571,6.6533E+12,72035.33153,267971.1157,107076,625952,669246,224636.5136,126,4871.49,4159680000,97753714643,5620.78
11/20/2018,3872338.303,6.6533E+12,68746.56889,288450.4198,127123,738387,732490,366111.3477,132,4451.87,7039560000,84688539692,4863.93
11/21/2018,3955583.248,6.6533E+12,60065.75424,254941.7561,110116,577264,644169,231223.7776,105,4602.17,8428290000,77401044320,4465.54
11/22/2018,3927859.451,6.6533E+12,58065.15225,266115.7688,103397,680873,662751,177238.4896,122,4365.94,6120120000,80020171047,4611.57
11/23/2018,3750302.696,6.6533E+12,58024.94304,275260.4411,101683,628031,706415,167711.3986,125,4347.11,4569370000,75919439809,4360.7
11/24/2018,3239622.112,6.6533E+12,54978.05775,250017.9534,89670,605609,618248,134786.0438,143,3880.76,4871490000,75598851166,4347.69
11/25/2018,3430956.031,6.6533E+12,54886.63647,239254.3072,90798,568938,601191,137780.3778,127,4009.97,4679500000,67495633205,3880.78
11/26/2018,3919600.757,6.6533E+12,49456.03509,257060.7335,101420,598145,648377,147384.1481,111,3779.13,6825640000,69749265801,4015.07
11/27/2018,3597918.366,6.6533E+12,50247.3897,268532.4178,99016,631173,662995,146918.3066,131,3820.72,6476900000,65739289046,3765.95
11/28/2018,3715474.915,6.6533E+12,48437.03264,254455.9043,99504,583844,638621,146264.7663,118,4257.42,5998720000,66468970322,3822.47
11/29/2018,3937826.857,6.6533E+12,53222.65796,246225.706,103298,565323,625701,185538.2093,105,4278.846455,7280280000,74072560088,4269.004395
11/30/2018,3953976.05,6.6533E+12,55080.53144,250157.0992,103545,548487,632218,174064.2603,101,4017.268457,6503347767,74451016927,4289.088967
12/1/2018,3558195.597,6.6533E+12,52626.97719,241847.1003,90206,590689,609593,128430.4771,124,4214.671932,6048016717,69904637061,4024.464242
12/2/2018,3374517.184,6.6533E+12,52583.11955,222671.8096,83082,503375,544413,96215.5358,114,4139.878064,5375314093,73346194969,4200.73318
12/3/2018,3624325.325,6.19402E+12,53525.80784,240653.464,96780,560967,606569,130437.1465,114,3894.130907,5262697895,72050487506,4147.323767
12/4/2018,3501430.312,5.6464E+12,50926.28397,270190.8029,104081,670590,681954,126033.1293,138,3956.89387,5089570994,67779050170,3886.294876
12/5/2018,3451083.369,5.6464E+12,50469.40195,256501.5153,97973,601911,640693,104539.7944,130,3753.994827,5028069239,68878292608,3958.894725
12/6/2018,3614572.37,5.6464E+12,49454.67358,279654.9078,112477,666656,702815,110790.9837,135,3521.101724,5302481574,65352496336,3754.074467
12/7/2018,3964329.447,5.6464E+12,48001.56507,253891.3099,108031,619471,674992,117227.7823,114,3419.9372,5878333109,61303965508,3512.590409
12/8/2018,3210656.551,5.6464E+12,43230.91188,231104.9651,87347,533262,571056,67473.4802,127,3476.114715,6835615448,59547645578,3421.910404
12/9/2018,3184856,5.6464E+12,43478.67724,238568.3584,85174,525770,576922,57942.5586,128,3614.234273,5305024497,60531278392,3473.22762
12/10/2018,3693189.484,5.6464E+12,45216.7535,258353.2648,97715,624491,644345,81886.8964,124,3502.655996,4947372847,62942160928,3612.046395
12/11/2018,3525225.976,5.6464E+12,45005.67084,251486.6092,98045,617965,616033,82724.4255,125,3424.588075,5020968740,61004445982,3497.554734
12/12/2018,3697097.625,5.6464E+12,43562.26882,261423.0326,99758,611217,636982,76772.1852,120,3486.950144,4696765188,59650201102,3421.458373
12/13/2018,3527210.496,5.6464E+12,44110.58788,268421.6216,102581,636195,651652,76908.6828,131,3313.677258,4139364829,60741625426,3487.879358
12/14/2018,3417417.192,5.6464E+12,43401.84434,275801.7803,107295,697231,687160,85952.9403,146,3242.484763,4343372456,57728688216,3311.751914
12/15/2018,3077994.591,5.6464E+12,41642.90961,262880.1492,95519,611588,632386,60611.1018,149,3236.761645,4372763663,56494379457,3243.99754
12/16/2018,3326422.47,5.6464E+12,40876.92351,226451.9456,85074,522777,554362,48061.2536,115,3252.839026,3551763561,56400691425,3236.274773
12/17/2018,3282184.144,5.6464E+12,41617.44465,298821.5722,108954,710742,716874,69110.9554,160,3545.864761,3744248994,56685436644,3253.122993
12/18/2018,3548882.664,5.62109E+12,43154.13916,266245.8645,105002,620265,656986,90257.9426,128,3696.059128,5409247918,61798926687,3544.761565
12/19/2018,3571307.564,5.10642E+12,45410.16716,302392.563,116441,725011,737668,117548.7366,149,3745.950765,5911325473,64422587801,3706.82485
12/20/2018,3713961.778,5.10642E+12,48451.60477,287271.1976,113682,667230,701721,105364.8771,135,4134.441203,6810689119,65299132785,3742.195183
12/21/2018,3466786.943,5.10642E+12,50668.41102,280587.824,112852,644425,711273,123310.0109,140,3896.543717,8927129279,72078243771,4133.703587
12/22/2018,2665298.817,5.10642E+12,50718.00828,251215.7708,92324,611138,609959,75536.0184,175,4014.182514,7206015706,67937650255,3898.083677
12/23/2018,2513094.114,5.10642E+12,49174.42008,250738.9213,86177,562062,612731,60353.8764,176,3998.980342,5605823233,69997508295,4020.994674
12/24/2018,3140253.618,5.10642E+12,50966.40679,272302.0236,97097,632553,663786,92724.8231,152,4078.599195,6151275490,69741217417,4000.331782
12/25/2018,2840745.799,5.10642E+12,52554.25867,265050.4584,84274,553157,637730,76182.7323,159,3815.49061,7240968501,71137548589,4081.030471
12/26/2018,3006732.408,5.10642E+12,48183.12783,281305.536,93089,602825,679277,62034.9778,157,3857.29752,6158207293,66556033172,3819.666691
12/27/2018,2965582.908,5.10642E+12,48198.60679,300019.2498,102792,683852,724604,64725.1037,174,3654.833539,5326547918,67292819465,3854.688573
12/28/2018,3080744.072,5.10642E+12,47384.68843,308266.4654,114115,673738,771199,67541.3956,167,3923.918594,5130222366,63768757101,3653.131929
12/29/2018,3209990.312,5.10642E+12,47147.9653,264981.6091,97955,583381,652809,57248.1185,138,3820.408682,5631554348,68471837969,3932.491809
12/30/2018,2605788.074,5.10642E+12,49166.18593,267638.6394,92826,566955,656386,54372.5692,176,3865.952577,4991655917,66672244158,3822.384835
12/31/2018,2952055.058,5.24851E+12,48269.10131,259700.6713,95337,593285,638645,60930.5572,155,3742.700335,4770578575,67475512827,3866.838999
1/1/2019,2761165.503,5.6186E+12,47744.99628,234725.8154,78458,494734,558327,42632.1342,149,3843.519967,4661840806,65331499158,3746.713387
1/2/2019,3146541.47,5.6186E+12,47317.72419,271696.2824,101691,620854,657911,67643.9533,151,3943.409337,4324200990,67098634181,3849.216409
1/3/2019,3173107.426,5.6186E+12,48550.23061,291018.3307,112543,650146,699373,73718.9307,155,3836.741319,5244856836,68849856732,3931.048638
1/4/2019,3162953.919,5.6186E+12,48596.54978,281771.2933,108212,620008,693567,75326.8582,149,3857.717619,4530215219,66994920903,3832.039968
1/5/2019,2728112.804,5.6186E+12,47966.02715,265192.3262,93410,560062,629683,46805.6883,163,3845.19446,4847965467,67368333500,3851.973965
1/6/2019,2749097.965,5.6186E+12,48812.81865,258521.6421,94056,512881,622326,64199.7453,141,4076.632685,5137609824,67157570935,3836.519158
1/7/2019,3234673.617,5.6186E+12,49539.74931,284782.9331,107076,623179,683300,93359.5887,141,4025.248287,5597027440,71206795853,4078.585055
1/8/2019,2876701.101,5.6186E+12,50998.34306,318524.1213,112820,645315,754837,84621.2339,169,4030.847999,5228625637,70316305580,4028.472072
1/9/2019,2917096.445,5.6186E+12,50921.75383,319056.2479,111169,633010,760048,97314.0885,164,4035.296369,5306593305,70422743854,4031.552016
1/10/2019,3223350.705,5.6186E+12,51022.39999,327338.0432,118018,655860,795824,104114.6021,156,3678.924681,5115905225,70508733459,4034.411445
1/11/2019,3208766.23,5.6186E+12,48413.38038,308372.3019,115748,633721,766686,92741.4102,148,3687.365482,6874143796,64288932886,3674.015431
1/12/2019,2937796.159,5.6186E+12,46221.29489,281501.3963,99057,529953,666601,62692.517,138,3661.30099,5538712865,64443301117,3686.973097
1/13/2019,2857739.474,5.6186E+12,46107.19437,276996.283,90802,504216,656085,51863.9237,137,3552.953068,4778170883,63994140882,3658.868117
1/14/2019,3199804.503,5.86261E+12,45676.51258,326685.836,108169,619650,773945,72285.4257,149,3706.05222,4681302466,62106461671,3557.311132
1/15/2019,3483894.667,5.88399E+12,45645.50837,302280.3558,109996,621809,728496,76445.5143,132,3630.675225,5651384490,64789619995,3704.216308
1/16/2019,3675295.165,5.88399E+12,46515.13995,305701.769,115921,640580,750803,91938.3794,133,3655.006886,5537192302,63477817959,3631.509871
1/17/2019,3591937.457,5.88399E+12,45983.04057,296694.1381,109968,617072,716195,85142.77,127,3678.563976,5394457145,63909348776,3651.870986
1/18/2019,3422170.978,5.88399E+12,45817.18892,305965.3357,113419,619678,755577,75753.6179,138,3657.839435,5464420383,64327048255,3677.990584
1/19/2019,3173504.346,5.88399E+12,45899.83952,282188.176,96318,548431,673744,63868.4262,133,3728.568365,5002961727,63970991867,3652.377835
1/20/2019,2681069.981,5.88399E+12,46539.65593,294116.9811,93489,552533,688050,53306.3148,157,3601.013592,5955691380,65214103659,3725.446125
1/21/2019,3148341.953,5.88399E+12,45823.31276,315201.1235,104802,616476,750780,72253.061,150,3576.032439,5582489560,62990143284,3600.372739
1/22/2019,3436562.308,5.88399E+12,45000.18254,296041.2206,112588,602739,706595,74286.1705,130,3604.577052,5004347059,62559869612,3575.08124
1/23/2019,3306330.87,5.88399E+12,45168.2607,293493.3312,107181,660151,743918,80921.8788,146,3585.123066,5313623556,63065139424,3605.557022
1/24/2019,2988156.815,5.88399E+12,45367.00311,308145.7701,114866,654433,739522,82498.7671,162,3600.865501,5433755649,62731361272,3584.500301
1/25/2019,3299170.051,5.88399E+12,45285.68252,301084.4295,117971,612355,754608,88655.7511,138,3599.765888,5262869046,63014066012,3607.390384
1/26/2019,3135630.44,5.88399E+12,45202.11421,288284.0925,100004,613878,723696,71135.9242,150,3602.460439,5265847539,63000985908,3599.715363
1/27/2019,2918100.504,5.88399E+12,45415.74635,276651.699,96619,522387,659183,57265.391,137,3583.965763,5098183235,63054898963,3604.687267
1/28/2019,3333268.379,5.83666E+12,45315.29515,308062.5448,120208,655397,746083,86444.6232,145,3470.450542,5570752966,62737274093,3584.283279
1/29/2019,3345013.801,5.81466E+12,43826.59341,326161.8347,114806,650479,779688,80149.4736,146,3448.117022,6908930483,60756570314,3468.870155
1/30/2019,3563579.441,5.81466E+12,43214.47918,321979.2374,115176,635517,767112,72468.1468,136,3486.181751,5897159493,60371874099,3443.897062
1/31/2019,3366757.387,5.81466E+12,43687.42669,353946.7685,121109,681754,839507,99983.2144,155,3457.792747,5955112627,61044262622,3485.40929
2/1/2019,3377058.5,5.81466E+12,43768.17166,339341.7912,122434,715458,823367,114024.2098,158,3487.945387,5831198271,60553903927,3460.547124
2/2/2019,3253774.215,5.81466E+12,43395.66344,322031.8193,100206,604325,762201,65021.4759,144,3521.060787,5422926707,61088747491,3484.62588
2/3/2019,3108229.732,5.81466E+12,43503.28813,300171.8476,97259,557044,701326,50875.472,138,3464.013326,5071623601,61675119055,3516.139568
2/4/2019,3366036.102,5.81466E+12,43617.38898,335288.2817,113005,646104,782782,59077.7057,147,3459.154146,5043937584,60681847608,3467.211666
2/5/2019,3459132.796,5.81466E+12,43359.48057,354069.2178,131164,652385,837650,59146.1646,147,3466.357439,5332718886,60603083461,3454.950814
2/6/2019,3451030.921,5.81466E+12,43422.2026,349598.1203,124535,769608,814730,74899.2393,164,3413.767718,5227549545,60735563490,3469.091701
2/7/2019,3081946.868,5.81466E+12,42783.29638,353044.4696,125156,714336,818395,56862.5375,174,3399.471644,5482196038,59821158612,3414.929539
2/8/2019,3172640.877,5.81466E+12,42820.49681,335279.8005,128704,698087,820013,70904.2837,163,3666.780351,5004962683,59578075991,3401.376433
2/9/2019,3050669.373,5.81466E+12,43794.76271,310891.4106,109550,601171,723929,61614.4449,150,3671.203705,7735623101,64270269953,3671.585957
2/10/2019,3015527.657,5.89401E+12,45856.15416,299608.3773,97486,537943,695219,49581.7253,140,3690.188244,6158833645,64354732475,3673.201537
2/11/2019,3443920.566,6.06152E+12,45969.94528,315726.0242,118229,706500,746963,84019.5651,145,3648.430628,6282256903,64694025951,3695.613039
2/12/2019,3975087.32,6.06152E+12,46099.71417,271572.3071,122795,756497,682877,123899.3707,128,3653.528645,6277056434,63968390250,3642.751859
2/13/2019,3726386.464,6.06152E+12,45790.27268,352650.0656,147276,783626,837667,128160.1342,153,3632.070603,6480384532,64063755250,3653.603991
